# Test data file for triplclust
# Source: AT-TPC at the NSCL, Michigan State University
# (courtesy of Yassid Ayyad)
# x y z
2.4541 52.4586 64
137.431 -96.3821 71.2
34.3576 167.362 179.2
-66.2612 15.5519 679.6
-51.5365 7.05056 697.6
-49.0824 5.70141 701.2
-46.6282 7.05056 701.2
-44.1741 2.7999 708.4
-44.1741 5.70141 708.4
-39.2659 2.7999 712
-41.72 1.45075 712
-36.8118 1.45075 715.6
-34.3577 2.7999 719.2
-31.9035 1.45075 722.8
-31.9035 -1.45075 722.8
-26.9953 -1.45075 730
-51.5365 9.95207 733.6
-19.6329 -5.70141 737.2
-12.2706 -7.05056 748
-9.81648 -5.70141 751.6
-7.36236 -7.05056 755.2
-4.90825 -5.70141 758.8
-2.45413 -7.05056 762.4
-1.33514e-05 -5.70141 762.4
2.4541 -7.05056 766
4.90825 -5.70141 769.6
7.36237 -7.05056 773.2
9.81648 -5.70141 776.8
12.2706 -7.05056 780.4
17.1788 -7.05056 787.6
19.6329 -5.70141 791.2
22.0871 -7.05056 794.8
24.5412 -5.70141 798.4
26.9953 -7.05056 802
29.4494 -2.7999 805.6
29.4494 -5.70141 805.6
31.9035 -7.05056 809.2
34.3577 -5.70141 812.8
34.3577 -2.7999 812.8
36.8118 -1.45075 816.4
39.2659 -2.7999 820
41.72 -1.45075 823.6
46.6282 -1.45075 827.2
44.1741 -2.7999 827.2
49.0824 -2.7999 830.8
51.5365 -1.45075 834.4
51.5365 1.45075 838
53.9906 2.7999 841.6
56.4447 1.45075 845.2
58.8988 5.70141 848.8
58.8988 2.7999 848.8
61.3529 1.45075 848.8
61.3529 7.05056 852.4
63.8071 2.7999 856
63.8071 5.70141 856
-147.247 90.85 863.2
68.7153 5.70141 863.2
71.1694 7.05056 866.8
71.1694 9.95207 866.8
73.6235 11.3012 870.4
76.0776 9.95207 874
78.5318 11.3012 877.6
78.5318 14.2027 881.2
80.9859 15.5519 884.8
83.44 14.2027 884.8
85.8941 15.5519 888.4
85.8941 18.4534 892
100.619 26.9547 895.6
88.3483 19.8025 895.6
103.073 28.3038 895.6
103.073 31.2053 895.6
100.619 32.5545 895.6
98.1647 28.3038 895.6
95.7106 26.9547 895.6
88.3483 22.704 899.2
90.8024 24.0532 899.2
95.7106 24.0532 899.2
93.2565 22.704 899.2
98.1647 31.2053 899.2
93.2565 19.8025 924.4
90.8024 18.4534 935.2
90.8024 15.5519 964
93.2565 14.2027 982
93.2565 11.3012 1021.6
90.8024 9.95207 1028.8
95.7106 9.95207 1039.6
90.8024 7.05056 1061.2
95.7106 7.05056 1079.2
93.2565 5.70141 1097.2
93.2565 2.7999 1129.6
95.7106 1.45075 1162
95.7106 -1.45075 1205.2
93.2565 -2.7999 1223.2
93.2565 -5.70141 1291.6
95.7106 -7.05056 1298.8
137.431 31.2053 1342
137.431 28.3038 1367.2
95.7106 -9.95207 1374.4
93.2565 -11.3012 1406.8
134.976 26.9547 1414
95.7106 -15.5519 1478.8
132.522 28.3038 1532.8
93.2565 -19.8025 1568.8
130.068 26.9547 1579.6
130.068 24.0532 1604.8
127.614 28.3038 1619.2
93.2565 -22.704 1622.8
125.16 26.9547 1637.2
127.614 22.704 1640.8
125.16 24.0532 1666
122.706 22.704 1691.2
120.252 24.0532 1705.6
122.706 19.8025 1705.6
117.798 22.704 1727.2
120.252 18.4534 1727.2
117.798 19.8025 1741.6
115.344 18.4534 1770.4
112.889 19.8025 1781.2
115.344 15.5519 1788.4
112.889 14.2027 1788.4
110.435 15.5519 1788.4
