# Test data file for triplclust
# Source: V. Renò et al: "Real- time tracking of a tennis ball by combining 3D data and domain knowledge." TISHW, 2016, pp. 1–7
# (courtesy of Vito Renò)
# x y z
0.634624 4.306905 0.001293
0.639202 4.315956 0.000728
0.642509 4.327574 0.000163
0.647126 4.331687 0.002382
0.64696 4.342307 0.001454
0.659415 4.375274 0.000168
0.692514 4.556401 0.120232
0.699356 4.549379 0.154877
0.700666 4.554675 0.184958
0.70394 4.556939 0.210308
0.704302 4.565834 0.231636
0.554193 4.67323 0.11585
0.497463 4.732638 0.305685
-1.038465 8.666365 0.416978
-1.091375 8.677609 0.336152
-1.142027 8.685531 0.247731
-1.192358 8.695481 0.160936
-1.301158 8.710468 0.144646
-1.328576 8.709449 0.216875
-1.352903 8.713545 0.280121
-1.378168 8.715601 0.342075
-1.403184 8.720159 0.397704
-1.431059 8.718194 0.454687
-1.453819 8.719107 0.500012
-1.502467 8.916718 0.468019
-1.477682 8.992484 0.375272
-1.453069 9.067616 0.281316
-1.426798 9.136235 0.188137
-1.363095 9.326077 0.144575
-1.346287 9.377537 0.221406
-1.328083 9.422952 0.292877
-1.938158 11.045107 0.109813
-1.968969 11.08385 0.022636
-1.992185 11.072512 0.075685
-2.14238 11.167363 0.425127
-2.211699 11.209319 0.540526
-2.15085 11.406709 0.405931
-2.098079 11.457837 0.31764
-1.380011 12.098813 0.275861
-1.372603 12.080821 0.146029
-1.367331 12.047287 0.039181
-1.364051 12.03063 0.108006
-1.36361 12.017448 0.199981
-1.359091 11.986157 0.292334
-3.703139 1.658536 2.948212
-3.423048 1.662258 3.09926
-1.231319 11.086514 0.381248
-3.419565 1.618967 3.046768
-3.473877 1.35956 3.021358
-1.085727 11.607694 0.047558
-3.467318 1.346369 3.00339
-3.465495 1.352252 3.037482
-3.462375 1.353672 3.05619
-3.459672 1.354435 3.07252
-1.067209 11.647587 0.347302
-1.064757 11.648961 0.394946
-1.060724 11.655225 0.439421
-1.059537 11.663633 0.47575
-1.05499 11.65802 0.513906
-1.054814 11.673083 0.543596
-1.050634 11.672246 0.570952
-1.048588 11.678649 0.594779
-1.043727 11.677066 0.615751
-1.041379 11.685114 0.6317
-1.03876 11.686617 0.642531
-1.034627 11.689355 0.651487
-1.032784 11.690631 0.65472
-3.440746 1.347989 3.181871
-1.026395 11.72394 0.486442
-3.692406 1.864548 2.915935
-3.694527 1.856522 2.918181
-1.02681 11.738242 0.372276
-1.028852 11.753878 0.253778
-1.029176 11.769741 0.133225
-1.025208 11.786801 0.025227
-1.036651 11.79374 0.110927
-1.044765 11.802551 0.198724
-1.05603 11.815709 0.291369
-0.872836 11.689453 0.462528
-0.864148 11.693793 0.387275
-0.860649 11.688418 0.308294
-0.85381 11.694997 0.224273
-0.83016 11.679393 0.249401
-0.829229 11.680193 0.307063
-0.827745 11.674227 0.360415
-0.827428 11.683967 0.407626
-0.825277 11.677377 0.455436
-0.82442 11.67846 0.494233
-0.824399 11.682743 0.530815
-0.794194 11.687719 0.344634
-0.789247 11.68359 0.275191
-3.320372 1.323261 3.284062
-0.649853 11.860387 2.217966
-0.65644 11.854736 2.312857
-0.666414 11.847557 2.405853
-0.671443 11.835431 2.496245
-0.678378 11.828912 2.580833
-0.686256 11.816912 2.660977
-0.692731 11.806584 2.73807
-0.947896 11.482225 2.811704
-0.952626 11.45818 2.7413
-0.494481 7.138676 2.246427
-0.407383 6.274372 2.138525
0.292727 -0.7515 1.089624
0.357556 -1.44968 0.964814
0.422351 -2.118602 0.840896
0.677554 -4.34036 3.00824
0.654518 -3.972169 3.049955
0.629194 -3.611873 3.087872
0.605379 -3.255948 3.122225
0.582775 -2.89908 3.150452
0.559597 -2.548476 3.174946
0.53908 -2.194843 3.197655
0.466683 -1.15636 3.237635
0.444865 -0.813972 3.240728
0.420723 -0.473219 3.241565
0.397406 -0.135794 3.237116
0.374696 0.198692 3.229702
0.352193 0.531316 3.220262
0.329653 0.862319 3.206491
0.306204 1.193031 3.187149
0.282092 1.522185 3.163818
0.26061 1.844523 3.139045
0.240117 2.166849 3.109302
0.217199 2.485992 3.076501
0.194552 2.80608 3.039595
0.172679 3.120075 2.999137
0.150478 3.432382 2.955866
0.126636 3.748891 2.907326
0.106882 4.055522 2.856491
0.083425 4.361685 2.802444
0.061175 4.667715 2.744071
0.039383 4.9675 2.68237
0.019256 5.273646 2.616483
-0.001306 5.565846 2.550935
-0.023357 5.869756 2.47775
-0.042545 6.15787 2.402207
-0.06233 6.449177 2.32601
-0.081984 6.73432 2.243505
-0.102827 7.028859 2.158818
-0.33225 10.335036 0.901319
-0.348256 10.603445 0.775179
-0.368504 10.855163 0.649703
-0.38216 11.12261 0.515711
-0.400478 11.376107 0.389269
-0.420724 11.639095 0.247886
-0.440079 11.883871 0.110886
-0.454599 12.094707 0.065476
-0.468068 12.318808 0.291428
-0.486878 12.661652 0.602565
-0.493344 12.769406 0.696723
-0.500215 12.881669 0.790704
-0.506047 12.996923 0.873475
-0.510642 13.10339 0.952273
-0.517701 13.218971 1.028098
-0.525605 13.332022 1.099898
-0.530157 13.44515 1.166311
-0.536373 13.545727 1.231602
-0.54162 13.66513 1.288902
-0.549182 13.760218 1.344822
-0.55282 13.877619 1.393578
-0.561144 13.982358 1.437984
-0.565544 14.095172 1.479741
-0.576861 14.315321 1.559064
-0.580605 14.319961 1.603279
-0.647587 13.960653 1.738392
-0.707387 13.537781 1.865279
-0.937086 11.839131 2.351712
-0.996469 11.410117 2.46039
-1.05176 10.997256 2.560788
-1.105887 10.597476 2.654728
-1.159106 10.19035 2.744986
-1.213111 9.79389 2.826663
-1.264502 9.397476 2.903682
-1.317195 9.008567 2.974622
-1.36546 8.619679 3.040217
-1.41718 8.233264 3.100361
-1.468061 7.858561 3.155011
-1.517606 7.480788 3.203881
-1.563986 7.105543 3.249751
-1.612281 6.745983 3.289212
-1.660714 6.375736 3.32368
-1.706071 6.019271 3.352205
-1.751246 5.660835 3.377289
-1.796875 5.306979 3.394718
-1.841 4.95455 3.409895
-1.884704 4.610613 3.417169
-1.928792 4.268957 3.421649
-1.971872 3.929058 3.421361
-2.014097 3.591988 3.417429
-2.053014 3.265667 3.405859
-2.094567 2.930987 3.393348
-2.133751 2.607343 3.373728
-2.172403 2.283597 3.353109
-2.21161 1.965392 3.32627
-2.249724 1.644964 3.294213
-2.288763 1.332629 3.256461
-2.324419 1.025195 3.217388
-2.361113 0.722988 3.172705
-2.639888 2.766886 2.109606
-2.604933 3.202968 2.068195
-2.569409 3.636046 2.020327
-2.535712 4.063203 1.969079
-2.500221 4.501656 1.911375
-2.466199 4.917621 1.855798
-2.433765 5.334539 1.791984
-2.400572 5.754124 1.728344
-2.367901 6.172562 1.653244
-2.335912 6.57033 1.583971
-2.305224 6.975081 1.508274
-2.272719 7.376671 1.427388
-2.24381 7.777551 1.34059
-2.211813 8.166511 1.25747
-2.183214 8.557711 1.166782
-2.148773 8.94001 1.076762
-2.120404 9.319304 0.980293
-2.090829 9.702213 0.880789
-2.059857 10.075688 0.780883
-2.034297 10.448128 0.67533
-2.00774 10.811828 0.568665
-1.980849 11.183037 0.460479
-1.954891 11.546572 0.347635
-1.930092 11.895503 0.234612
-1.904655 12.261034 0.115091
-1.876929 12.600634 0.031336
-1.86607 12.78607 0.129
-1.850812 12.966564 0.239081
-1.834494 13.158299 0.341083
-1.819812 13.33598 0.435239
-1.804715 13.521316 0.524568
-1.790477 13.703417 0.610514
-1.775818 13.878175 0.69347
-1.761134 14.061591 0.771016
-1.748541 14.235185 0.839718
-1.733705 14.419157 0.906332
-1.721223 14.595207 0.970689
-1.707355 14.775968 1.027668
-1.693945 14.956944 1.078092
-1.678829 15.123419 1.127564
-1.668152 15.289245 1.171318
-1.655699 15.47077 1.204331
-1.640428 15.649531 1.242516
-1.624013 15.795655 1.287296
-1.614288 15.79598 1.375985
-1.597838 15.794582 1.468087
-1.581527 15.793562 1.55581
-1.565564 15.792635 1.640131
-1.550311 15.787081 1.718657
-1.535097 15.788147 1.792129
-1.519368 15.784125 1.867203
1.698669 11.735614 0.654952
1.701846 11.741833 0.674815
1.703947 11.735347 0.692582
1.706859 11.741472 0.704711
1.721744 11.725937 0.427087
1.728452 11.725084 0.35211
1.732144 11.721224 0.279985
1.757863 11.725881 0.247177
1.759673 11.720175 0.305283
1.763978 11.725391 0.351841
1.766411 11.716944 0.398706
1.767802 11.725493 0.439112
1.93447 11.821171 2.179647
1.923421 11.811882 2.282691
1.913038 11.806467 2.379366
1.905116 11.808134 2.470694
1.895754 11.80204 2.563277
1.882298 11.778792 2.64048
1.452874 11.393924 2.752494
1.246738 10.658352 2.674719
1.017492 9.845616 2.586629
-0.543967 4.480911 1.907945
-1.978807 -0.116946 1.091913
-2.175115 -0.724443 0.957094
-2.365155 -1.305593 0.822213
-2.552048 -1.870758 0.691353
-2.414218 -3.261698 2.085403
-2.25875 -2.885944 2.095481
-2.116267 -2.537819 2.104322
3.114653 10.174375 0.708778
3.172468 10.310027 0.7651
3.229118 10.454902 0.817279
3.286794 10.598992 0.863151
3.342084 10.728004 0.902535
3.399498 10.877821 0.940109
3.453994 11.005467 0.974083
3.551564 10.394883 1.143776
3.312661 4.615793 1.501308
3.24413 3.031515 1.506994
3.222476 2.516534 1.498461
3.192993 2.0026 1.482277
3.178632 1.514445 1.468378
3.156601 1.022349 1.446996
3.133281 0.537505 1.420526
3.110962 0.061365 1.38996
3.090384 -0.415381 1.357746
3.069746 -0.886146 1.319226
3.0479 -1.337395 1.281316
3.029507 -1.797313 1.234895
3.00883 -2.239372 1.187884
0.738123 -3.657683 1.645297
0.687852 -3.416123 1.614106
0.636888 -3.15675 1.580961
0.587419 -2.900196 1.545501
0.537711 -2.647633 1.505991
0.487499 -2.393625 1.465216
0.435681 -2.137479 1.418962
0.384467 -1.88857 1.371915
0.332944 -1.635699 1.320959
0.282773 -1.388475 1.26817
0.229495 -1.138359 1.209995
0.180019 -0.891705 1.151087
0.127567 -0.647209 1.087257
0.074649 -0.404424 1.020414
0.023898 -0.157992 0.955515
-0.052875 -0.372048 0.614117
-0.061569 -0.404734 0.558095
-0.066297 -0.435737 0.504292
-0.074004 -0.467558 0.443822
-0.078653 -0.497921 0.380612
-0.084126 -0.528216 0.312899
-0.090932 -0.558832 0.242383
2.44101 -1.081549 1.473318
-0.09796 -0.58761 0.169348
-0.103857 -0.618906 0.094779
-0.125465 -0.698132 0.155351
-0.133213 -0.722432 0.207648
-0.139494 -0.749247 0.259042
-0.147706 -0.773253 0.303403
-0.156761 -0.797792 0.343306
-0.163846 -0.822101 0.382977
-0.171842 -0.847059 0.416663
-0.17894 -0.870873 0.44665
-0.187431 -0.896542 0.473927
-0.194836 -0.919681 0.493862
-0.203119 -0.944132 0.511565
-0.210839 -0.966846 0.525561
-0.21879 -0.990987 0.536231
-0.225259 -1.016747 0.543903
-0.232179 -1.041167 0.549302
-0.240458 -1.064207 0.546577
-0.248626 -1.088733 0.54168
-0.25552 -1.112624 0.533713
-0.263541 -1.136221 0.519842
-0.270061 -1.159886 0.503591
-0.278618 -1.184388 0.48454
-0.284997 -1.207615 0.461566
-0.292452 -1.231743 0.434866
-0.300495 -1.256015 0.402634
-0.31005 -1.276545 0.36566
-0.316892 -1.300911 0.326454
-0.324261 -1.324209 0.284606
-0.330178 -1.348446 0.238604
-0.337733 -1.363284 0.195697
-0.416338 -1.596205 0.318373
-0.423838 -1.61786 0.333205
-0.430949 -1.638079 0.346743
-0.438426 -1.656978 0.355804
-0.410703 1.803019 0.056932
-0.385322 1.800671 0.075988
-0.371528 1.807009 0.152579
-0.354296 1.81268 0.225763
-0.305517 1.829201 0.431917
-0.288911 1.833549 0.491202
-0.272247 1.84015 0.547519
-0.255581 1.845971 0.599836
-0.239139 1.84991 0.648908
-0.223362 1.855296 0.693816
-0.207865 1.862137 0.731285
-0.191859 1.868803 0.767749
-0.173841 1.870941 0.801585
-0.159806 1.877756 0.828013
-0.143329 1.885194 0.851821
-0.084216 1.835145 0.7185
-0.077969 1.806992 0.634229
-0.066017 1.752254 0.457042
-0.060401 1.728083 0.362697
-0.0553 1.700001 0.265314
-0.220281 1.237293 0.264138
1.073223 2.692137 0.162755
1.124172 2.612383 0.018415
1.159462 2.611487 0.096537
1.181949 2.599145 0.15672
1.204766 2.58107 0.217007
1.227117 2.569028 0.272829
1.251336 2.550535 0.324175
1.274057 2.538672 0.370562
1.29693 2.524357 0.413047
1.319524 2.50417 0.453375
1.343273 2.488589 0.4882
1.368372 2.472079 0.520771
1.388936 2.45662 0.546863
1.411893 2.441629 0.570489
1.273834 2.419216 0.241173
1.215337 2.42067 0.118611
1.127409 2.431285 0.115541
1.095487 2.43843 0.213083
-1.581529 -3.613175 1.790676
-1.571949 -3.489146 1.871586
-1.561153 -3.370174 1.944191
-1.550399 -3.247863 2.017165
-1.540883 -3.12785 2.084882
-1.530477 -3.007467 2.148271
-1.522174 -2.885892 2.206734
-1.502498 -2.646865 2.315095
-1.493178 -2.527223 2.360746
-1.443748 -1.932566 2.532226
-1.240388 0.487427 2.167138
-1.195147 1.040304 1.835542
-1.03914 2.839797 0.015269
-0.972088 3.327646 0.64537
-0.94612 3.538 0.851772
-0.91448 3.735018 1.0341
-0.972908 6.628398 1.653758
-0.980787 6.671473 1.606794
-0.988981 6.71901 1.55624
-0.997638 6.768381 1.500814
-1.007471 6.809585 1.445541
-1.011988 6.855463 1.379204
-1.092983 7.257472 0.645688
-1.101215 7.303666 0.548434
-1.10849 7.349435 0.439628
-1.116214 7.394256 0.334956
-1.125499 7.432508 0.223594
-1.132424 7.48055 0.105479
-1.148797 7.564147 0.119932
-1.154522 7.610319 0.204544
-1.160728 7.646396 0.291877
-1.165435 7.695964 0.367865
-1.200909 7.910273 0.700839
-1.205593 7.950128 0.755412
-1.213934 7.996483 0.805282
-1.218822 8.035382 0.850548
-1.226217 8.075548 0.893443
-1.232424 8.117924 0.933234
-1.240364 8.159176 0.965484
-1.245584 8.207022 0.995822
-1.152615 8.962534 0.403898
-1.114186 8.970196 0.297455
-4.003483 -0.881894 3.829815
-3.998537 -0.891648 3.814533
-3.994196 -0.898337 3.79975
-3.989264 -0.909044 3.780773
-4.281554 -0.613623 3.689973
-1.004753 11.788784 0.29366
-1.007112 11.791066 0.347756
-1.007864 11.80039 0.398104
-1.007007 11.802211 0.442835
-1.006918 11.806854 0.487101
-1.006746 11.807996 0.523725
-1.006854 11.814235 0.559825
-1.005463 11.816677 0.589546
-1.006405 11.818759 0.616225
-1.006334 11.826505 0.638321
-1.008667 11.830972 0.654478
-1.007617 11.828948 0.66994
-1.007461 11.836562 0.682807
-3.973996 -0.897378 3.83691
-1.116744 11.823532 0.418302
-4.060258 -0.84156 3.740057
-4.052906 -0.848339 3.728744
-0.890416 11.712183 0.383459
-0.876819 11.720345 0.309392
-0.866022 11.721745 0.235693
-4.052148 -0.862905 3.736468
-0.82766 11.735433 0.226522
-0.82735 11.741376 0.281827
-0.825684 11.744791 0.328863
-0.827624 11.751064 0.373964
-1.051689 12.04959 0.103629
-0.677464 11.894822 2.161557
-0.687409 11.887075 2.257856
-0.697556 11.877001 2.3514
-0.709561 11.868903 2.440272
-0.718129 11.868154 2.525495
-0.73039 11.850872 2.608684
-0.739936 11.846353 2.685452
-0.751244 11.835511 2.7566
-0.593268 9.705656 2.563629
0.115865 7.130677 2.224813
0.340938 6.299689 2.10557
2.101791 -0.425282 0.973837
2.266644 -1.077583 0.836289
2.428235 -1.720055 0.700227
3.194001 -1.46981 2.251115
3.153092 -1.157396 2.270439
3.05191 -0.475201 2.29732
2.999963 -0.132339 2.30508
2.949989 0.199096 2.310839
2.89963 0.538575 2.312034
2.850959 0.862922 2.310818
2.80209 1.200007 2.307934
2.750905 1.527291 2.298415
2.702637 1.855306 2.286984
2.65442 2.179282 2.272845
2.605032 2.49899 2.254234
2.556268 2.820778 2.233796
2.51127 3.132418 2.209543
2.463185 3.451077 2.183333
2.415132 3.764763 2.153828
2.367335 4.069623 2.121163
2.3209 4.385133 2.084794
2.277661 4.691722 2.047056
2.23219 4.997119 2.004687
2.184369 5.299335 1.959071
2.140794 5.600211 1.913753
2.099117 5.903687 1.862078
2.052976 6.198042 1.81051
2.010789 6.497349 1.752984
1.968292 6.780852 1.696912
1.925347 7.07444 1.634004
1.881805 7.365993 1.569519
1.841997 7.659144 1.501035
1.799653 7.941064 1.43094
1.756954 8.222928 1.360713
1.717171 8.505942 1.282648
1.675809 8.789391 1.205179
1.63449 9.072744 1.121081
1.595314 9.340595 1.04023
1.556747 9.622123 0.949663
1.515612 9.887122 0.863597
1.47602 10.160608 0.769658
1.439896 10.432194 0.676025
1.399866 10.710249 0.575189
1.36175 10.961474 0.482404
1.322531 11.244865 0.373964
1.285483 11.493907 0.270873
1.247039 11.766486 0.161117
1.208351 12.010268 0.054256
1.190468 12.190437 0.077095
1.184419 12.309331 0.179983
1.174644 12.432196 0.26369
1.166949 12.550081 0.349255
1.160221 12.674721 0.432114
1.152665 12.79413 0.508646
1.146837 12.920958 0.581561
1.13729 13.04184 0.647825
1.131351 13.156629 0.713234
1.123813 13.279212 0.770783
1.114421 13.397875 0.826999
1.109728 13.50851 0.875912
1.099753 13.627029 0.921694
1.093713 13.749389 0.962242
1.081336 13.986824 1.050374
0.953283 13.130034 1.218022
0.874172 12.534665 1.318718
0.637712 10.808378 1.57581
0.556929 10.22757 1.652195
0.482003 9.67184 1.722406
0.408631 9.135232 1.782186
0.333717 8.583621 1.83888
0.263316 8.056852 1.886535
0.190702 7.515391 1.932807
